City_station,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
Guwahati,2/29/2020,84.06,74.24,29.75,153.71,0.75,14.09,20.16
Guwahati,3/1/2020,131.31,64.74,30.85,139.31,0.92,13.62,19.12
Guwahati,3/2/2020,95.07,40.05,28.98,96.79,0.95,13.43,18.97
Guwahati,3/3/2020,63.93,26.12,23.76,68.34,0.51,13.53,19.42
Guwahati,3/4/2020,36.86,4.88,15.58,24.69,0.21,13.4,19.28
Guwahati,3/5/2020,44.87,3.27,14.86,21.28,0.29,13.06,18.75
Guwahati,3/6/2020,58.74,10.83,15.28,34.19,0.32,13.2,18.58
Guwahati,3/7/2020,76.67,37.68,19.39,82.64,0.67,13.79,18.58
Guwahati,3/8/2020,62.83,30.87,15.52,67.29,0.6,13.58,19.07
Guwahati,3/9/2020,66.71,22.15,20.19,57.99,0.43,13.32,19.02
Guwahati,3/10/2020,97.15,23.63,23.06,63.52,0.64,13.24,19.03
Guwahati,3/11/2020,80.63,43.46,31.04,80,0.7,13.58,19.61
Guwahati,3/12/2020,95.35,35.68,30.51,41.47,0.77,13.68,19.01
Guwahati,3/13/2020,81.83,28,32.03,36.48,0.48,13.34,19.07
Guwahati,3/14/2020,96.15,28.27,23.49,32.53,0.88,13.68,19.41
Guwahati,3/15/2020,79.96,8.86,18.55,15.64,0.37,13.23,19.02
Guwahati,3/16/2020,65.69,20.2,18.99,24.32,0.59,13.49,20.08
Guwahati,3/17/2020,90.97,38.35,36.21,46.27,0.5,14.04,22.33
Guwahati,3/18/2020,101.22,54.75,43.42,61.98,0.76,13.57,19.68
Guwahati,3/19/2020,106.89,41.98,40.3,50.95,0.89,13.76,21.2
Guwahati,3/20/2020,104.24,20.99,27.59,29.1,0.8,14.32,24.2
Guwahati,3/21/2020,105.13,23.6,26.82,30.67,0.71,14.72,19.28
Guwahati,3/22/2020,107.87,13.16,18.11,18.64,0.71,14.58,18.81
Guwahati,3/23/2020,79.39,35.59,17.48,35.07,0.59,14.87,18.84
Guwahati,3/24/2020,78.14,25.71,23.59,30.67,0.42,14.85,19.18
Guwahati,3/25/2020,99.05,29.82,24.63,34.24,0.55,15.2,19.36
Guwahati,3/26/2020,101.46,16.73,23.28,23.82,0.62,15.53,19.6
Guwahati,3/27/2020,118.7,15.07,23.58,22.74,0.7,15.54,19.58
Guwahati,3/28/2020,105.32,9.92,14.9,14.66,0.67,15.69,20.08
Guwahati,3/29/2020,31.95,1.37,5.65,3.78,0.09,15.43,22.26
Guwahati,3/30/2020,38.98,12.63,17.44,17.92,0.27,14.77,27.91
Guwahati,3/31/2020,130.68,19.56,30.83,29.6,0.92,16.06,35.47
Guwahati,4/1/2020,133,12.18,26.92,22.2,0.98,17.35,39.22
Guwahati,4/2/2020,141.09,8.68,16.05,14.29,0.78,16.86,52.63
Guwahati,4/3/2020,103.88,3.81,14.11,9.72,0.47,15.39,42.49
Guwahati,4/4/2020,81.92,8.05,20.73,16.11,0.49,16.18,34.97
Guwahati,4/5/2020,75.94,3.73,15.72,10.44,0.46,16.08,43.81
Guwahati,4/6/2020,71.62,2.44,15.17,9.2,0.45,16.69,55.53
Guwahati,4/7/2020,83.89,0.9,6.98,4.07,0.34,16.2,67.04
Guwahati,4/8/2020,78.7,2.48,13.87,8.61,0.38,15.75,52.64
Guwahati,4/9/2020,58.36,1.36,7.41,4.62,0.36,16.55,43.33
Guwahati,4/10/2020,26.5,0.93,6.41,3.81,0.19,14.9,63.97
Guwahati,4/11/2020,57.4,1.98,9.42,6.06,0.58,15.85,45.23
Guwahati,4/12/2020,89.24,6.4,8.34,8.83,0.89,18.38,34.98
Guwahati,4/13/2020,101.75,16.84,11.14,18,1.01,20.22,37.33
Guwahati,4/14/2020,103.94,14.94,10.97,16.49,1.03,21.14,32.97
Guwahati,4/15/2020,93.12,15.35,10.71,16.57,0.83,20.06,22.35
Guwahati,4/16/2020,38.33,2.85,6.46,5.28,0.41,18.47,34.72
Guwahati,4/17/2020,19.16,2.74,6.6,5.25,0.3,17.6,24.23
Guwahati,4/18/2020,18.06,2.89,6.67,5.4,0.33,16.7,27.85
Guwahati,4/19/2020,35.6,4.1,5.59,5.78,0.45,16.91,24.25
Guwahati,4/20/2020,20.94,1.68,6.69,4.51,0.38,15.72,39.03
Guwahati,4/21/2020,15.84,1.82,5.79,4.19,0.34,13.92,32.44
Guwahati,4/22/2020,23.36,2.94,6.81,5.5,0.39,13.94,24.83
Guwahati,4/23/2020,26.52,2.21,7.14,5.12,0.38,13.86,31.74
Guwahati,4/24/2020,12.87,0.66,3.45,2.17,0.25,13.88,42.08
Guwahati,4/25/2020,13.02,0.83,3.81,2.47,0.25,13.88,43.1
Guwahati,4/26/2020,19.09,1.56,6.56,4.35,0.35,13.95,36.5
Guwahati,4/27/2020,28.02,5.89,10.71,9.61,0.42,14.17,31.9
Guwahati,4/28/2020,25.51,1.06,9,5.17,0.4,14.19,39.45
Guwahati,4/29/2020,25.33,2.33,7.14,5.21,0.42,14.08,28.68
Guwahati,4/30/2020,23.83,1.85,7.68,5.11,0.39,14.01,30.84
Guwahati,5/1/2020,23.15,2.17,7.83,5.42,0.41,14.1,28.57
Guwahati,5/2/2020,23.05,5.7,12.37,10.27,0.38,14.31,32.12
Guwahati,5/3/2020,18.78,1.27,7.04,4.38,0.33,14.43,39.18
Guwahati,5/4/2020,25.13,5.15,10.84,9.12,0.42,14.6,32.73
Guwahati,5/5/2020,26.98,3.15,9.76,7.09,0.39,14.5,30.28
Guwahati,5/6/2020,21.27,1.42,7.34,4.63,0.36,14.29,32.09
Guwahati,5/7/2020,23.78,1.04,7.21,4.29,0.38,14.34,26.59
Guwahati,5/8/2020,27.19,2.48,12.02,7.7,0.4,14.54,30.32
Guwahati,5/9/2020,23.76,2.68,13.77,8.7,0.41,14.67,48.79
Guwahati,5/10/2020,40.78,4.57,18.13,12.23,0.51,15.35,46.24
Guwahati,5/11/2020,47,7.34,23.76,17.04,0.58,15.44,39.05
Guwahati,5/12/2020,43.02,10.4,15.35,15.23,0.6,14.96,33.72
Guwahati,5/13/2020,25.6,1.29,11.16,6.4,0.4,14.84,37.55
Guwahati,5/14/2020,18.75,1.46,9.36,5.65,0.37,14.76,34.29
Guwahati,5/15/2020,18.7,1.24,6.52,4.1,0.37,14.55,32.84
Guwahati,5/16/2020,19.4,1.11,5.69,3.59,0.34,14.49,34.31
Guwahati,5/17/2020,16.33,2.07,9.57,6.2,0.35,14.52,36.94
Guwahati,5/18/2020,34.04,12.56,19.51,18.87,0.53,14.64,29.84
Guwahati,5/19/2020,49.08,12.51,19.87,19.02,1.2,14.68,32.1
Guwahati,5/20/2020,42.37,1.99,12.62,7.63,0.73,14.41,26.53
Guwahati,5/21/2020,9.98,1.43,9.51,5.69,0.26,14.68,28.79
Guwahati,5/22/2020,8.42,0.84,5.04,3.08,0.26,14.84,37.79
Guwahati,5/23/2020,13.18,1.46,6.8,4.4,0.38,14.73,24.65
Guwahati,5/24/2020,11.73,1.58,6.31,4.25,0.4,14.76,23.5
Guwahati,5/25/2020,17.99,2.33,10.22,6.71,0.43,14.8,26.45
Guwahati,5/26/2020,8.71,0.8,5.95,3.5,0.34,14.88,33.65
Guwahati,5/27/2020,8.77,0.83,9.54,5.26,0.34,15.01,42.45
Guwahati,5/28/2020,15.12,0.94,6.03,3.64,0.37,15.07,44.22
Guwahati,5/29/2020,15.95,1.46,8.68,5.3,0.4,15.09,39.86
Guwahati,5/30/2020,21.8,1.61,11.33,6.72,0.42,15.14,39.32
Guwahati,5/31/2020,28.03,3.14,11.2,7.8,0.56,15.31,26.35
Guwahati,6/1/2020,24.49,3.32,11.03,7.85,0.57,15.26,26.37
Guwahati,6/2/2020,23.06,2.21,6.54,4.83,0.5,15.21,26.84
Guwahati,6/3/2020,17.45,1.11,8.21,4.83,0.41,15.55,44.84
Guwahati,6/4/2020,10.8,0.9,4.28,2.75,0.32,15.44,40.33
Guwahati,6/5/2020,15.57,1.1,6.29,3.87,0.38,15.42,31.39
Guwahati,6/6/2020,12.45,1.24,6.97,4.32,0.39,15.7,30.37
Guwahati,6/7/2020,18.92,1.51,6.8,4.44,0.41,15.65,22.93
Guwahati,6/8/2020,28.74,1.03,8,4.66,0.47,15.6,29.94
Guwahati,6/9/2020,31.44,1.3,8.33,5.02,0.49,15.7,36.58
Guwahati,6/10/2020,36.84,7.24,18.6,14.47,0.68,15.82,31.82
Guwahati,6/11/2020,37.17,12.04,14.8,16.2,0.65,15.89,27.09
Guwahati,6/12/2020,15.44,2.18,11.08,7.02,0.48,15.52,22.58
Guwahati,6/13/2020,18.75,3.84,10.19,7.82,0.46,15.5,21.77
Guwahati,6/14/2020,17.75,9.24,10.51,12.01,0.4,15.62,21.27
Guwahati,6/15/2020,15.67,1.84,8.73,5.63,0.36,15.63,20.42
Guwahati,6/16/2020,16.03,1.89,9.27,5.92,0.4,15.63,24.49
Guwahati,6/17/2020,9.88,1.96,6.26,4.52,0.31,15.69,23.73
Guwahati,6/18/2020,5.6,1.26,5.42,3.58,0.31,15.72,26.3
Guwahati,6/19/2020,12.18,1.25,5.73,3.72,0.38,15.89,22.25
Guwahati,6/20/2020,24.36,3.25,10.26,7.42,0.52,15.86,24.91
Guwahati,6/21/2020,20.77,4.4,7.49,6.92,0.46,15.75,24.06
Guwahati,6/22/2020,19.46,6.39,10.55,9.9,0.56,15.99,21.95
Guwahati,6/23/2020,18.53,1.6,6.61,4.4,0.4,16.06,19.74
Guwahati,6/24/2020,21.36,1.05,5.43,3.42,0.4,15.97,22.36
Guwahati,6/25/2020,18.8,4.85,12.57,9.73,0.46,15.9,22.73
Guwahati,6/26/2020,16.6,2.8,7.72,5.85,0.48,16.1,19.46
Guwahati,6/27/2020,17.82,2.3,8.37,5.78,0.51,16.09,21.5
Guwahati,6/28/2020,18.95,1.31,8.12,4.92,0.44,15.91,27.36
Guwahati,6/29/2020,21.38,2.06,6.38,4.65,0.46,15.66,27.12
Guwahati,6/30/2020,20.32,1.78,5.11,3.82,0.43,15.83,24.38
Guwahati,7/1/2020,40,0.55,6.59,3.59,0.61,16.07,21.32
Hyderabad,3/31/2015,47.03,9.71,16.94,26.65,0.81,13.2,25.13
Hyderabad,4/1/2015,40.62,8.41,13.18,21.59,0.81,7.89,34.19
Hyderabad,4/5/2015,50.87,15.01,20.91,35.91,0.99,13.35,38.52
Hyderabad,4/6/2015,83,9.72,12.91,22.63,0.89,8.89,33.67
Hyderabad,4/7/2015,112.21,13.85,17.06,31.52,1.05,11.21,30.68
Hyderabad,4/8/2015,38.67,8.38,9.28,17.66,0.73,7.58,23.53
Hyderabad,4/9/2015,33.88,18.44,13.18,31.61,0.8,8.28,21.58
Hyderabad,4/10/2015,30.88,22.5,12.34,34.32,0.76,8.46,22.8
Hyderabad,4/11/2015,42.88,14.84,17.22,32.06,0.87,8.13,32.93
Hyderabad,4/12/2015,26.38,4.77,8.78,13.55,1.41,2.93,32.86
Hyderabad,4/13/2015,56.39,14.17,13.36,27.53,1.13,13.04,40.11
Hyderabad,4/14/2015,158.32,8.99,20.35,29.34,0.95,8.23,40.52
Hyderabad,4/15/2015,44.79,8.33,15.29,23.62,0.8,7.6,30.83
Hyderabad,4/16/2015,30.21,8.02,12.22,20.24,0.76,8.08,33.59
Hyderabad,4/17/2015,39.04,11.03,15.82,26.86,0.84,9.56,39.94
Hyderabad,4/18/2015,76,34.35,33.56,67.91,1.3,11.04,35.28
Hyderabad,4/19/2015,54.25,10.01,21.04,31.05,1,8.83,41.52
Hyderabad,4/20/2015,41.38,8.44,15.76,24.21,0.86,8.48,32.44
Hyderabad,4/21/2015,75.08,12.7,15.17,27.87,0.81,9.56,29.91
Hyderabad,4/22/2015,39.71,18.41,18.78,36.38,1.02,8.24,23.51
Hyderabad,4/23/2015,87.54,11.03,17.45,28.48,1.14,5.43,37.94
Hyderabad,4/24/2015,39.38,8.53,12.68,21.07,0.76,9.61,42.52
Hyderabad,4/25/2015,35.61,29.06,7.42,35.3,0.81,3.43,51.44
Hyderabad,4/27/2015,40.78,4.46,28.32,32.78,0.89,15.72,39.31
Hyderabad,4/28/2015,46.62,6.67,18.93,25.34,0.83,9.63,39.74
Hyderabad,4/29/2015,94.29,5.66,18.65,24.05,0.72,10.58,38.94
Hyderabad,4/30/2015,53.79,17.07,19.14,35.02,1.01,12.34,52.57
Hyderabad,5/1/2015,89.62,40.11,29.62,69.42,1.41,13.38,38.94
Hyderabad,5/2/2015,49.38,5.25,14.38,19.37,0.75,8.54,48.14
Hyderabad,5/3/2015,38.96,6.68,13.74,20.07,0.69,8.33,46.87
Hyderabad,5/4/2015,45,7.24,17.31,24.32,0.74,9.03,42.93
Hyderabad,5/5/2015,42.62,5.37,15.34,20.37,0.76,9.62,50.1
Hyderabad,5/6/2015,43.29,7.75,18.21,24.92,1.52,13.7,51.13
Hyderabad,5/7/2015,40.12,6.43,18.06,23.92,1.83,9,32.89
Hyderabad,5/8/2015,56.88,13.42,26.23,39.41,0.88,10.17,39.26
Hyderabad,5/9/2015,62.38,7.27,22.78,29.61,0.89,8.96,43.05
Hyderabad,5/10/2015,54.08,6.33,16.65,22.64,0.73,9.57,42.66
Hyderabad,5/11/2015,67.08,14.36,21.67,34.34,0.89,9.43,28.16
Hyderabad,5/12/2015,40.88,7.77,13.54,19.29,0.65,8.13,33
Hyderabad,5/13/2015,83.21,33.82,21.74,54.46,0.76,8.06,19.97
Hyderabad,5/14/2015,40.58,8.49,8.42,16.64,0.85,7.7,22.67
Hyderabad,5/15/2015,36.5,12.72,8.52,20.92,0.86,8.17,16.09
Hyderabad,5/16/2015,41.67,8.68,11.99,20.26,0.99,8.54,20.62
Hyderabad,5/17/2015,32.75,8.17,9.74,17.56,0.73,8.38,33.49
Hyderabad,5/18/2015,42.96,11.17,13.2,24.13,1.01,10.08,40.72
Hyderabad,5/19/2015,60.79,18.64,18.36,40.48,1.33,10.98,39.48
Hyderabad,5/20/2015,53.67,21.58,16.05,37.38,1.23,10.65,36.86
Hyderabad,5/21/2015,68.96,22.12,20.16,41.97,1.73,12.39,45.08
Hyderabad,5/22/2015,66.38,21.99,18.99,40.71,1.4,11.44,36.66
Hyderabad,5/23/2015,43.29,9.57,13.27,22.64,0.67,10.57,39.2
Hyderabad,5/24/2015,44.79,14.81,13.64,28.05,0.72,11.55,29.71
Hyderabad,5/25/2015,41.21,11.26,11.5,22.46,0.9,9.15,29.88
Hyderabad,5/26/2015,54.12,21.26,15.75,36.63,0.88,11.79,32.89
Hyderabad,5/27/2015,60.5,15.2,12.31,27.23,1.21,11.62,39.2
Hyderabad,5/28/2015,45.38,11.73,10.4,21.64,0.23,7.26,44.57
Hyderabad,5/29/2015,49.54,8.88,15.76,24.3,0.79,9.52,44.58
Hyderabad,5/30/2015,48.12,9.4,11.3,20.51,0.79,9.16,46.28
Hyderabad,5/31/2015,53.42,7.92,13.81,21.33,0.8,9.25,50.6
Hyderabad,6/1/2015,237.79,7.75,9.84,17.42,0.78,8.05,48.34
Hyderabad,6/2/2015,539.13,7.99,8.57,16.2,0.73,9.1,37.95
Hyderabad,6/3/2015,49.54,8.47,14.49,22.35,0.88,9.06,42.6
Hyderabad,6/4/2015,50.58,8.19,11.94,19.82,0.81,8.57,49.06
Hyderabad,6/5/2015,43.62,8.43,14.44,22.2,0.82,8.09,43.08
Hyderabad,6/6/2015,83.88,10.29,15.72,25.63,0.85,8.31,41.62
Hyderabad,6/7/2015,43.12,15.05,20.71,35.47,1.14,7.65,22.47
Hyderabad,6/8/2015,30.71,11.46,11.84,23,0.75,7.8,23.72
Hyderabad,6/9/2015,25.79,10.77,12.17,22.6,0.72,8.76,18.8
Hyderabad,6/10/2015,25.58,11.53,14.21,25.51,0.76,8.8,24.68
Hyderabad,6/11/2015,26,11.03,13.23,24.11,0.69,8.78,24.27
Hyderabad,6/12/2015,24.88,10.23,11.33,21.41,0.75,8.43,20.85
Hyderabad,6/13/2015,29.33,14.83,12.49,27.11,0.94,8.22,16.93
Hyderabad,6/14/2015,87.21,11.17,9.67,20.39,1.14,4.05,9.61
Hyderabad,6/15/2015,25.07,8.25,6.58,14.69,0.64,7.58,15.04
Hyderabad,6/16/2015,31,8.5,8.18,16.59,0.67,8.3,15.78
Hyderabad,6/17/2015,26.38,8.43,8.22,16.5,0.68,8.08,15.3
Hyderabad,6/18/2015,23.83,8.33,6.55,14.77,0.62,8.19,15.7
Hyderabad,6/19/2015,26.92,12.15,8.71,20.75,0.63,8.71,17.3
Hyderabad,6/20/2015,26.82,9.08,8.36,17.37,0.64,9.14,15.62
Hyderabad,6/21/2015,23.67,9.53,7.91,17.35,0.73,7.84,9.46
Hyderabad,6/22/2015,66.78,8.55,5.87,14.35,0.67,7.71,15.55
Hyderabad,6/23/2015,14.75,8.61,4.18,12.69,0.62,7.75,15.72
Hyderabad,6/24/2015,467.67,8.56,4.07,12.59,0.62,7.04,16.44
Hyderabad,6/25/2015,22.75,8.7,4.24,12.93,0.61,7.86,16.51
Hyderabad,6/26/2015,33.29,9.28,7.34,16.56,0.63,8.38,15.3
Hyderabad,6/27/2015,39.62,10.62,9.26,19.82,0.66,8.32,15.64
Hyderabad,6/28/2015,35.88,15.1,10.35,25.45,0.89,8.49,21.59
Hyderabad,6/29/2015,45.88,31.38,18.72,50.1,1.3,8.53,12.32
Hyderabad,6/30/2015,35.54,11.77,12.07,23.84,0.79,8.21,16.23
Hyderabad,7/1/2015,26.29,8.69,5.89,14.52,0.62,8.61,21.08
Hyderabad,7/2/2015,29.67,20.72,10.41,31.13,0.76,9.31,15.48
Hyderabad,7/3/2015,37,9.8,9.01,18.81,0.72,7.3,23.39
Hyderabad,7/4/2015,34.92,8.97,8.77,17.72,0.65,9.5,24.33
Hyderabad,7/5/2015,29.54,8.17,5.22,13.33,0.58,8.88,22.7
Hyderabad,7/6/2015,27.42,17.37,5.97,23.26,0.58,2.66,20.65
Hyderabad,7/7/2015,31.38,10.2,6.78,16.83,0.58,6.79,14.79
Hyderabad,7/8/2015,26.5,9.66,5.32,14.73,0.6,6.63,14.69
Hyderabad,7/9/2015,24.42,8.69,4.88,13.43,0.59,6.99,16.3
Hyderabad,7/10/2015,24.97,8.81,4.45,13.12,0.58,9,17.02
Hyderabad,7/11/2015,24.71,9.54,5.87,15.31,0.64,8.24,16.06
Hyderabad,7/12/2015,32.54,13.21,7.14,20.23,0.79,9.07,17.01
Hyderabad,7/13/2015,32.46,10.07,6.24,16.24,0.64,8.3,20.17
Hyderabad,7/14/2015,36.08,9,8.45,17.29,0.73,8.44,17.43
Hyderabad,7/15/2015,30.78,8.19,7.49,15.55,0.87,7.24,13.39
Hyderabad,7/16/2015,31.94,10.25,8.43,18.6,2.23,2.65,14.15
Hyderabad,7/17/2015,23.75,5.06,6.3,11.36,0.25,2.65,11.07
Hyderabad,7/18/2015,23.04,4.75,5.28,10.03,0.24,2.89,10.84
Hyderabad,7/19/2015,24.17,4.64,5.33,9.95,0.22,3.23,9.41
Hyderabad,7/20/2015,25.12,5.6,5.65,11.25,0.24,3.52,11.09
Hyderabad,7/21/2015,25.77,5.79,7.09,12.88,0.26,2.81,9.13
Hyderabad,7/22/2015,24.78,5.75,7,12.75,0.27,3.08,9.71
Hyderabad,7/23/2015,22.92,10.55,7.27,17.82,0.32,3.19,13.11
Hyderabad,7/24/2015,20.52,4.71,5.95,10.66,0.29,3.58,14.19
Hyderabad,7/25/2015,20.58,4.68,5.33,9.99,0.24,3.49,15.79
Hyderabad,7/26/2015,24.08,5.26,5.95,11.15,0.26,3.88,12.82
Hyderabad,7/27/2015,22.61,11.21,5.5,16.69,0.61,7.92,16.21
Hyderabad,7/28/2015,24.46,5.38,5.82,11.15,0.22,4,13.88
Hyderabad,7/29/2015,28.17,6.04,7.71,13.65,0.22,5.13,12.75
Hyderabad,7/30/2015,19.83,7.36,8.28,15.58,0.21,9.01,13.68
Hyderabad,7/31/2015,19.33,9.69,8.52,18.09,0.77,8.17,16.41
Hyderabad,8/1/2015,21.46,9.63,8.91,18.4,0.68,8.75,19.35
Hyderabad,8/2/2015,28.96,9.09,9.68,18.53,0.65,9.04,23.61
Hyderabad,8/3/2015,23.04,8.22,8.62,16.7,0.64,8.65,19.85
Hyderabad,8/4/2015,26.33,9.12,9.38,18.38,0.65,8.85,16.03
Hyderabad,8/5/2015,21.56,7.62,8.86,16.41,0.66,7.15,17.39
Hyderabad,8/6/2015,24.75,6.81,10.77,17.39,0.68,6.62,10.13
Hyderabad,8/7/2015,24.82,6.65,10.82,17.24,0.67,6.46,14.44
Hyderabad,8/8/2015,25.79,6.16,10.57,16.56,0.67,6.9,13.17
Hyderabad,8/9/2015,25.79,6.16,10.61,16.59,0.68,7.15,11.26
Hyderabad,8/10/2015,24.96,5.95,10.62,16.41,0.69,7.44,13.77
Hyderabad,8/11/2015,22,5.73,10.29,15.83,0.7,6.6,11.77
Hyderabad,8/12/2015,17.79,5.41,8.7,14,0.65,6.52,11.51
Hyderabad,8/13/2015,26.18,5.79,9.68,15.26,0.66,6.44,12.1
Hyderabad,8/14/2015,28.33,6.59,12.02,18.37,0.69,7.02,12.29
Hyderabad,8/15/2015,29.96,9.26,11.94,20.94,0.81,7.2,13.63
Hyderabad,8/16/2015,30.67,11.01,13.33,24.11,0.91,7.04,9.85
Hyderabad,8/17/2015,30.79,3.31,13.48,16.78,0.83,6.91,13.55
Hyderabad,8/18/2015,34.23,7.41,15.1,22.28,0.88,6.49,16.88
Hyderabad,8/19/2015,75.88,6.88,15.6,22.19,0.84,6.27,18.66
Hyderabad,8/20/2015,107.98,6.5,12.71,18.75,0.75,6.7,21.14
Hyderabad,8/21/2015,299.25,7.96,12.06,19.81,0.73,6.81,15.34
Hyderabad,8/22/2015,108.69,14.8,16.27,30.82,0.46,7.24,14.94
Hyderabad,8/23/2015,51,13.59,16.72,29.91,0.74,6.99,15.04
Hyderabad,8/24/2015,65.69,11.11,16.69,27.12,0.34,8.08,14.93
Hyderabad,8/25/2015,67.85,15.45,18.4,32.98,0.71,8.03,18.63
Hyderabad,8/26/2015,32.6,11.46,16.37,25.9,0.68,7.59,19.52
Hyderabad,8/27/2015,96.77,12.99,21.29,33.46,0.77,7.59,15.83
Hyderabad,8/28/2015,102.47,12.32,21.15,32.51,0.72,7.24,15.27
Hyderabad,8/29/2015,31.12,11.25,16.07,24.29,0.66,7.42,16.65
Hyderabad,8/30/2015,30.12,10.44,17.82,26.91,0.71,7.07,14.33
Hyderabad,8/31/2015,38.9,9.89,12.8,21.35,0.7,7.29,13.46
Hyderabad,9/1/2015,53.65,6.41,11.61,17.64,0.71,6.5,16.57
Hyderabad,9/2/2015,90.29,10.37,11.4,18.28,0.67,6.94,22.47
Hyderabad,9/3/2015,96.48,6.53,13.47,19.72,0.78,6.37,26.75
Hyderabad,9/4/2015,161.72,6.38,14.42,20.5,0.85,7.42,27.06
Hyderabad,9/5/2015,114.41,6.51,16.11,22.3,0.84,6.61,24.37
Hyderabad,9/6/2015,59.42,4.38,22.56,20.73,0.93,5.71,26.32
Hyderabad,9/7/2015,48.83,5.85,22.54,19.41,0.86,8.22,29.29
Hyderabad,9/8/2015,91.82,5.41,28.93,23.37,0.48,7.98,27.04
Hyderabad,9/9/2015,35.56,4.02,31.15,24.31,0.57,4.93,22.48
Hyderabad,9/10/2015,45.64,7.06,28.96,25.58,0.73,5.29,24.69
Hyderabad,9/11/2015,60.88,5.15,30.64,24.22,0.53,5.16,24.11
Hyderabad,9/12/2015,65.61,3.4,26.03,20.37,0.57,5.44,25.47
Hyderabad,9/13/2015,60.02,2.35,19.82,14.51,0.49,4.02,37.7
Hyderabad,9/14/2015,73.21,2.82,19.94,15.4,0.57,5.96,34.11
Hyderabad,9/15/2015,83.87,3.1,20,16.31,0.59,5.99,25.88
Hyderabad,9/16/2015,56.53,2.39,18.53,13.81,0.39,4.97,31.05
Hyderabad,9/17/2015,33.03,1.37,12.01,10.82,0.41,2.37,24.33
Hyderabad,9/18/2015,37.08,1.86,12.15,13.86,0.42,1.67,18.64
Hyderabad,9/19/2015,95.29,6.89,14.22,20.96,0.45,0.71,11.03
Hyderabad,9/20/2015,105.12,23.8,17.08,40.83,0.54,0.96,12.98
Hyderabad,9/21/2015,86.36,3.16,12.23,14.97,0.37,1.13,16.22
Hyderabad,9/22/2015,88,3.11,14.96,17.98,0.48,1.79,18.37
Hyderabad,9/23/2015,110.77,3.01,16.17,19.02,0.45,1.38,18.29
Hyderabad,9/24/2015,44.79,2.02,13.31,15.17,0.44,1.72,22.66
Hyderabad,9/25/2015,63.99,1.55,12.99,14.32,0.5,1.2,21.64
Hyderabad,9/26/2015,107.7,2.73,13.3,15.78,0.46,2.01,16.89
Hyderabad,9/27/2015,64.93,2.27,9.84,11.76,0.33,2.61,24.23
Hyderabad,9/28/2015,78.9,10.6,15.42,24.58,0.44,5.03,26.14
Hyderabad,9/29/2015,69.88,7.01,11.01,17.93,0.37,2.81,20.63
Hyderabad,9/30/2015,158.15,1.85,8.66,10.29,0.41,1.39,20.48
Hyderabad,10/1/2015,120.75,1.92,21.65,15.87,0.64,2.67,15.85
Hyderabad,10/2/2015,29.66,2,25.94,16.02,0.6,3.81,17.4
Hyderabad,10/3/2015,36.56,3.06,20.11,15.07,0.64,7.58,19.16
Hyderabad,10/4/2015,42.69,3.02,17.81,13.74,1.22,5.41,21.98
Hyderabad,10/5/2015,75.04,2.27,16.05,12.57,0.93,6.88,33.52
Hyderabad,10/6/2015,136.45,6.29,11.76,16.37,0.66,7.34,32.21
Hyderabad,10/7/2015,150.93,6.76,6.52,12.53,0.8,11.05,35.73
Hyderabad,10/8/2015,116.24,7.72,7.43,14.66,0.71,10.16,35.25
Hyderabad,10/9/2015,137.28,7.99,7.93,15.71,1.03,8.39,36.15
Hyderabad,10/10/2015,69.24,1.28,2.3,3.01,1.09,6.55,33.97
Hyderabad,10/11/2015,45.98,1.6,2.28,3.32,0.97,5.24,37.06
Hyderabad,10/12/2015,106.66,3.2,2.56,5.18,1.43,7.46,32.81
Hyderabad,10/13/2015,58.05,3.31,3.46,5.84,1.35,10.15,31.12
Hyderabad,10/14/2015,124.14,10.95,6.46,16.28,1.06,6.89,33.14
Hyderabad,10/15/2015,192.41,4.89,3.91,8.09,1.31,9.92,40.38
Hyderabad,10/16/2015,118.66,1.44,1.87,2.75,0.87,7.59,35.3
Hyderabad,10/17/2015,155.84,1.31,1.17,1.92,0.78,5.37,33.41
Hyderabad,10/18/2015,59.6,1.22,0.95,1.58,0.61,5.61,33.85
Hyderabad,10/19/2015,65.35,2.2,1.05,2.33,0.95,6.73,32.63
Hyderabad,10/20/2015,116.35,3.57,2.84,5.27,1.05,7.99,29.83
Hyderabad,10/21/2015,84.18,3.68,3.3,5.79,1.25,7.79,30.27
Hyderabad,10/22/2015,86.98,2.72,1.94,4.51,0.62,3.9,35.23
Hyderabad,10/23/2015,73.34,2.65,1.33,3.4,0.41,4.64,34.78
Hyderabad,10/24/2015,133.6,2.98,0.85,2.7,1.05,6.64,44.17
Hyderabad,10/25/2015,103.01,3.03,0.74,2.58,0.86,5.43,51.97
Hyderabad,10/26/2015,95.22,3,0.74,2.57,0.84,7.46,48.38
Hyderabad,10/27/2015,122.14,3.02,0.73,2.57,1.34,5.66,49.97
Hyderabad,10/28/2015,81.18,2.98,0.67,2.5,1.28,5.4,44.62
Hyderabad,10/29/2015,252.47,3.09,0.64,2.54,1.08,6,31.4
Hyderabad,10/30/2015,516.2,3.03,0.62,2.72,1.09,4.77,38.74
Hyderabad,10/31/2015,270.21,3.12,0.65,2.57,0.94,8.98,43.41
Hyderabad,11/1/2015,31.56,2.95,0.71,1.98,1.02,6.96,37.57
