StationId,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
PB001,2/4/2018,50.4,57.49,70.81,141.86,0.66,2.66,14.0
PB001,2/5/2018,58.71,43.49,57.73,100.19,0.64,3.22,17.08
PB001,2/6/2018,48.6,28.66,49.52,82.69,0.63,2.82,13.82
PB001,2/7/2018,59.76,22.63,42.42,68.61,0.64,4.03,16.12
PB001,2/8/2018,67.11,18.92,49.05,71.77,0.61,3.38,14.43
PB001,2/9/2018,69.65,16.51,49.28,65.6,0.64,7.24,18.68
PB001,2/10/2018,67.14,30.58,61.48,102.14,0.63,4.55,19.32
PB001,2/11/2018,58.38,17.58,48.94,66.03,0.59,5.85,12.41
PB001,2/12/2018,48.16,12.79,35.24,60.95,0.52,2.83,12.54
PB001,2/13/2018,16.26,12.77,28.35,40.12,0.44,2.75,12.28
PB001,2/14/2018,15.91,16.37,33.5,48.87,0.53,2.63,11.79
PB001,2/15/2018,31.96,14.59,33.41,47.0,0.59,2.68,12.86
PB001,2/16/2018,68.32,18.6,30.42,53.75,1.53,5.1,12.65
PB001,2/17/2018,41.54,15.39,9.04,34.52,0.76,2.93,16.54
PB001,2/18/2018,53.44,15.28,11.58,37.88,0.72,3.1,15.95
PB001,2/19/2018,52.41,15.9,13.27,39.88,0.71,3.54,16.97
PB001,2/20/2018,69.46,16.51,13.13,40.59,0.66,3.72,12.89
PB001,2/21/2018,54.32,14.04,9.71,34.15,0.67,4.71,17.76
PB001,2/22/2018,43.14,14.65,10.2,36.43,0.61,4.93,16.89
PB001,2/23/2018,52.39,18.45,13.52,43.62,0.61,4.66,17.32
PB001,2/24/2018,29.75,16.36,10.8,38.61,0.54,4.14,17.81
PB001,2/26/2018,27.2,12.31,5.87,18.4,0.52,3.65,23.29
PB001,2/27/2018,58.6,15.83,9.93,35.86,0.55,4.14,18.36
PB001,2/28/2018,57.97,15.54,9.32,34.92,0.47,3.58,17.94
PB001,3/1/2018,46.84,16.33,9.46,36.16,0.56,3.83,16.46
PB001,3/2/2018,16.77,14.4,7.56,21.96,0.62,3.5,17.53
PB001,3/3/2018,25.72,16.06,8.99,35.26,0.65,3.55,17.96
PB001,3/4/2018,19.79,16.75,9.64,36.17,0.74,4.36,18.93
PB001,3/5/2018,31.52,12.38,6.09,26.79,0.71,3.46,23.99
PB001,3/6/2018,47.8,10.74,4.86,22.62,0.63,2.86,25.36
PB001,3/7/2018,58.97,10.96,9.45,20.72,0.69,3.85,18.99
PB001,3/8/2018,51.79,11.78,10.5,22.28,0.75,3.92,17.81
PB001,3/9/2018,29.06,11.67,9.14,27.71,0.69,3.55,18.23
PB001,3/10/2018,28.63,12.54,9.03,21.57,0.69,3.71,26.84
PB001,3/11/2018,42.29,12.7,9.54,29.85,0.64,3.72,30.89
PB001,3/12/2018,48.66,12.38,8.7,28.47,0.57,8.52,31.15
PB001,3/13/2018,54.53,11.78,8.0,20.1,0.88,3.55,29.18
PB001,3/14/2018,40.21,11.93,8.52,20.46,0.92,3.09,31.63
PB001,3/15/2018,27.42,14.66,6.89,27.71,1.31,3.42,34.72
PB001,3/16/2018,20.92,15.02,13.74,38.41,0.78,6.25,40.85
PB001,3/17/2018,30.1,13.61,14.15,27.87,0.76,1.95,37.46
PB001,3/18/2018,43.88,13.38,15.46,28.84,0.89,2.35,34.26
PB001,3/19/2018,44.86,11.95,14.56,26.51,0.84,2.63,36.17
PB001,3/20/2018,56.47,13.78,12.76,35.48,0.75,2.59,23.55
PB001,3/21/2018,20.96,13.85,4.88,22.74,0.84,2.72,29.63
PB001,3/22/2018,15.44,13.73,4.94,28.91,0.86,2.45,29.02
PB001,3/23/2018,37.84,13.8,4.88,24.49,0.9,2.4,30.86
PB001,3/24/2018,53.87,17.23,11.11,28.34,0.74,7.43,34.24
PB001,3/25/2018,52.32,18.62,13.02,31.63,0.93,1.91,38.35
PB001,3/26/2018,85.49,17.51,14.09,31.6,0.9,2.92,36.59
PB001,3/27/2018,79.32,17.48,12.94,13.12,0.37,6.19,21.93
PB001,5/17/2018,92.14,12.58,8.35,21.02,0.63,5.91,41.86
PB001,5/18/2018,84.74,12.55,8.41,20.97,0.66,5.46,38.02
PB001,5/19/2018,72.32,12.54,8.25,20.79,0.59,5.99,35.54
PB001,5/20/2018,67.71,12.56,8.47,21.03,0.69,5.01,38.8
PB001,5/21/2018,74.3,12.55,8.61,21.15,0.61,5.77,38.82
PB001,5/22/2018,104.43,12.52,8.4,20.93,0.63,5.03,40.73
PB001,5/23/2018,52.81,12.51,8.31,20.82,0.58,5.9,42.01
PB001,5/24/2018,51.88,12.53,8.33,20.86,0.63,5.56,41.07
PB001,5/25/2018,62.72,12.59,8.56,21.15,0.58,6.65,41.84
PB001,5/26/2018,74.08,12.63,8.34,20.97,0.53,5.85,42.98
PB001,5/27/2018,72.53,12.63,8.3,20.93,0.48,5.72,42.48
PB001,5/28/2018,108.07,12.63,8.24,20.87,0.97,7.2,40.83
PB001,5/29/2018,74.32,12.62,8.36,20.99,0.98,6.52,44.43
PB001,5/30/2018,66.86,12.53,8.69,21.22,0.74,6.42,41.35
PB001,5/31/2018,75.49,12.34,22.51,20.81,0.92,5.16,34.32
PB001,6/1/2018,99.15,0.4,8.55,8.62,1.56,6.51,23.58
PB001,6/2/2018,48.66,1.42,8.57,9.19,1.26,6.14,20.8
PB001,6/3/2018,67.25,0.76,8.4,8.35,1.24,6.23,23.36
PB001,6/4/2018,61.84,5.32,9.97,12.51,1.8,6.29,33.48
PB001,6/5/2018,59.22,12.27,9.6,21.53,1.23,3.13,38.93
PB001,6/7/2018,53.32,13.48,17.23,27.03,2.81,4.73,46.78
PB001,6/8/2018,54.7,57.62,29.71,39.7,2.1,6.52,32.46
PB001,6/9/2018,29.87,25.06,6.05,21.99,0.75,11.15,28.03
PB001,6/13/2018,83.88,33.85,13.99,43.79,2.82,7.38,34.24
PB001,6/19/2018,39.78,23.1,15.08,38.19,0.0,7.19,46.14
PB001,6/28/2018,21.99,10.88,16.14,27.02,1.34,12.55,24.31
PB001,7/6/2018,57.96,8.37,9.12,17.48,0.16,10.6,37.0
PB001,7/7/2018,51.58,11.37,9.3,20.67,0.18,7.1,40.35
PB001,7/8/2018,41.99,11.28,9.2,20.48,0.46,6.03,38.63
PB001,7/9/2018,43.36,11.31,9.17,20.48,0.15,9.03,38.7
PB001,7/10/2018,52.64,8.86,10.8,19.66,0.23,7.33,25.46
PB001,7/11/2018,28.48,9.4,10.06,19.46,0.47,7.25,30.39
PB001,7/16/2018,28.43,9.81,9.41,18.61,0.0,3.1,29.37
PB001,7/17/2018,22.09,10.07,9.35,16.76,0.0,2.67,34.97
PB001,7/18/2018,24.9,10.48,8.82,14.49,0.0,3.84,40.09
PB001,7/19/2018,18.52,10.44,8.73,15.41,0.25,3.39,41.53
PB001,7/20/2018,26.85,10.29,8.06,18.35,0.41,9.02,27.54
PB001,7/21/2018,27.89,9.6,5.99,15.59,0.42,6.07,30.64
PB001,7/22/2018,25.89,9.36,6.06,15.42,0.34,3.75,34.04
PB001,7/23/2018,23.24,9.38,6.02,12.91,0.36,4.05,39.98
PB001,7/24/2018,24.15,10.29,5.21,10.99,0.37,3.71,38.48
PB001,7/25/2018,28.38,10.73,4.85,14.59,0.37,3.45,31.95
PB001,7/26/2018,14.82,10.62,4.83,7.46,0.13,3.45,27.37
PB001,7/27/2018,10.8,11.29,5.6,13.59,0.2,2.63,31.03
PB001,8/21/2018,19.92,13.48,12.06,25.24,1.01,8.09,32.38
PB001,10/21/2018,41.99,23.68,29.28,41.44,0.01,5.58,18.68
PB001,10/22/2018,59.95,31.6,29.53,59.14,0.0,5.17,18.41
PB001,10/23/2018,48.96,25.22,23.73,48.5,0.0,6.21,22.47
PB001,10/24/2018,61.79,25.79,24.41,49.42,0.01,6.63,21.24
PB001,10/25/2018,37.17,35.32,26.8,63.12,0.0,6.35,20.92
PB001,10/26/2018,42.12,31.86,27.04,59.9,0.01,6.02,22.48
PB001,10/27/2018,48.55,31.37,26.26,58.63,0.0,5.78,25.03
PB001,10/28/2018,45.78,33.67,28.65,63.32,0.0,5.84,15.61
PB001,10/29/2018,57.31,31.74,26.18,58.62,0.02,5.98,21.27
PB001,10/30/2018,57.94,23.42,20.66,42.66,0.0,6.3,24.7
PB001,10/31/2018,49.3,27.24,22.59,46.82,0.01,6.08,21.03
PB001,11/1/2018,116.63,23.71,21.4,41.97,0.0,6.32,19.98
PB001,11/2/2018,33.74,20.17,21.19,41.35,0.01,6.0,15.41
PB001,11/3/2018,48.76,22.89,27.79,50.66,0.0,6.47,14.1
PB001,11/4/2018,27.22,29.63,32.62,20.68,0.0,5.88,11.15
PB001,11/5/2018,27.75,20.97,27.03,34.54,0.0,6.01,25.27
PB001,11/7/2018,73.92,34.67,43.28,75.25,0.32,19.13,11.34
PB001,11/8/2018,96.85,29.06,32.62,54.79,1.13,9.91,30.02
PB001,11/9/2018,60.41,32.1,38.15,70.0,0.81,3.2,27.13
PB001,11/10/2018,54.89,33.43,38.02,69.43,0.01,3.8,26.42
PB001,11/11/2018,62.42,30.03,34.95,62.91,0.0,3.59,22.36
PB001,11/12/2018,33.74,29.16,37.24,64.4,0.0,2.31,17.17
PB001,11/15/2018,38.93,15.73,23.5,34.36,0.02,3.89,27.39
PB001,11/19/2018,48.16,21.63,29.8,49.43,0.01,8.56,24.92
PB001,11/20/2018,52.3,18.8,27.98,44.79,0.01,0.71,19.59
PB001,11/21/2018,93.43,19.47,28.7,46.17,0.01,5.36,14.99
PB001,11/22/2018,112.18,26.15,34.1,58.25,0.0,6.94,11.73
PB001,11/26/2018,63.86,24.13,33.08,55.21,0.01,4.71,16.83
PB001,11/29/2018,65.15,26.81,33.27,58.08,0.01,3.23,21.4
PB001,11/30/2018,62.87,25.09,31.37,54.46,0.0,7.56,20.76
PB001,12/1/2018,62.95,29.56,36.7,64.23,0.01,5.91,16.61
PB001,12/3/2018,53.8,28.33,33.28,47.57,0.01,9.49,23.99
PB001,12/4/2018,76.21,21.75,26.18,39.31,0.02,7.11,23.88
PB001,12/5/2018,61.69,27.29,33.08,55.41,0.01,4.06,19.18
PB001,12/8/2018,69.19,34.65,37.59,70.23,0.01,6.2,16.57
PB001,12/10/2018,54.54,36.59,41.71,76.3,0.01,3.5,14.76
PB001,12/11/2018,23.84,35.43,40.65,74.09,0.01,3.75,15.1
PB001,12/12/2018,34.41,32.68,39.35,70.02,0.01,0.87,14.24
PB001,12/14/2018,43.93,25.34,30.82,44.51,0.02,6.34,16.43
PB001,12/17/2018,61.91,24.94,31.59,53.92,0.02,4.16,15.63
PB001,12/18/2018,72.97,30.79,35.39,64.18,0.01,4.08,13.45
PB001,12/19/2018,81.51,35.66,37.44,71.01,0.01,2.73,15.76
PB001,12/20/2018,56.93,33.91,35.26,67.16,0.02,4.48,15.72
PB001,12/22/2018,62.09,30.94,29.75,56.49,0.02,2.4,16.41
PB001,12/24/2018,64.23,24.99,22.13,47.12,0.01,2.07,9.64
PB001,12/26/2018,74.91,23.65,24.35,45.11,0.01,1.32,10.14
PB001,12/27/2018,72.08,26.59,27.11,53.7,0.01,1.97,9.16
PB001,12/28/2018,70.27,25.57,27.48,53.03,0.01,4.17,4.93
PB001,12/31/2018,78.42,31.71,33.79,59.08,0.05,2.98,5.43
PB001,1/1/2019,92.38,21.66,21.67,44.01,0.17,2.87,9.65
PB001,1/2/2019,77.42,38.64,19.65,55.01,0.05,3.41,6.05
PB001,1/3/2019,45.44,31.86,27.8,59.66,0.01,3.54,5.79
PB001,1/4/2019,34.45,30.01,32.28,62.28,0.0,3.49,5.19
PB001,1/5/2019,28.29,26.76,29.28,56.04,0.0,2.33,5.0
PB001,1/6/2019,14.54,27.74,31.28,59.01,0.0,1.61,5.47
PB001,1/7/2019,24.39,25.4,27.86,46.04,0.0,1.83,5.24
PB001,1/8/2019,27.89,22.75,25.9,47.27,0.02,2.92,8.92
PB001,1/9/2019,37.34,16.81,21.51,32.36,0.04,3.2,9.01
PB001,1/10/2019,45.99,19.81,25.32,44.54,0.03,2.85,8.68
PB001,1/11/2019,69.5,25.14,28.99,45.0,0.0,3.76,4.87
PB001,1/12/2019,52.22,22.07,24.15,45.96,0.0,3.48,8.24
PB001,1/13/2019,27.56,33.82,36.82,66.33,0.0,2.83,5.6
PB001,2/11/2019,41.63,14.03,18.15,32.18,0.01,4.66,16.8
PB001,2/12/2019,72.66,16.61,19.13,35.75,0.01,7.15,12.12
PB001,2/14/2019,47.29,19.34,16.36,33.57,0.01,3.85,9.04
PB001,2/18/2019,21.95,13.04,15.49,28.53,0.01,10.4,26.48
PB001,2/27/2019,35.6,6.31,13.73,20.04,0.36,2.58,23.62
PB001,3/11/2019,37.63,11.26,10.68,21.68,0.67,2.35,27.01
PB001,5/2/2019,38.35,14.47,16.64,30.1,0.5,51.84,33.26
PB001,5/3/2019,30.74,14.47,16.64,31.11,0.89,62.24,37.59
PB001,5/4/2019,43.75,34.72,28.21,57.07,0.87,36.35,30.69
PB001,5/5/2019,74.98,103.44,69.8,44.3,0.94,7.94,33.14
PB001,5/6/2019,59.63,33.67,64.12,48.79,1.03,14.18,27.67
PB001,5/7/2019,65.93,33.11,38.61,54.08,0.97,45.27,29.9
PB001,5/8/2019,54.21,73.43,72.44,95.37,1.29,67.26,29.01
PB001,5/9/2019,84.41,24.93,29.71,45.5,0.83,32.97,27.53
PB001,5/10/2019,97.06,40.72,31.61,60.06,0.96,14.65,33.36
PB001,5/11/2019,93.87,13.96,15.08,25.84,1.07,27.27,19.58
PB001,5/12/2019,37.95,22.15,18.64,35.84,0.79,26.86,20.99
PB001,5/13/2019,90.72,10.98,12.11,21.62,1.03,26.99,19.67
PB001,5/14/2019,36.44,12.05,10.57,22.38,0.82,4.84,25.14
PB001,5/15/2019,69.3,12.01,9.09,21.09,0.8,26.79,19.53
PB001,5/16/2019,34.17,71.16,39.57,81.04,0.66,11.66,18.37
PB001,5/17/2019,38.31,20.38,14.91,34.47,0.73,16.1,12.17
PB001,5/18/2019,31.87,15.01,9.74,24.64,1.06,20.38,19.92
PB001,5/19/2019,49.54,14.5,9.31,23.29,0.9,22.3,26.86
PB001,5/20/2019,37.44,13.83,10.04,22.93,0.84,13.1,26.11
PB001,5/21/2019,46.62,33.16,30.3,54.34,0.76,23.13,25.32
PB001,5/22/2019,58.24,61.77,47.67,67.32,1.09,25.23,26.95
PB001,5/23/2019,38.7,73.32,63.38,95.71,0.76,12.84,19.33
PB001,5/24/2019,26.47,15.67,11.18,23.35,0.91,17.6,20.92
PB001,5/25/2019,22.15,13.77,8.36,21.59,0.89,16.45,25.08
PB001,5/26/2019,34.8,14.26,8.64,22.57,1.0,17.25,25.44
PB001,5/27/2019,32.11,18.58,13.58,30.02,0.99,15.4,25.75
PB001,5/28/2019,38.02,34.12,32.18,53.48,0.86,25.47,26.91
PB001,5/29/2019,43.03,28.09,22.68,42.36,1.42,24.33,26.36
PB001,5/30/2019,57.3,45.29,27.38,48.35,0.94,33.42,30.14
PB001,5/31/2019,55.89,32.08,20.02,42.14,1.19,21.88,31.89
PB001,6/1/2019,58.44,23.22,13.55,30.28,0.84,25.04,31.93
PB001,6/2/2019,49.65,17.6,11.27,24.49,1.2,19.91,22.67
PB001,6/3/2019,63.82,17.18,10.54,23.38,0.39,14.4,24.17
PB001,6/4/2019,38.14,14.94,7.91,16.64,0.58,6.54,31.2
PB001,6/5/2019,51.45,16.52,9.43,17.31,0.68,16.63,27.17
PB001,6/6/2019,46.72,18.38,9.22,21.0,0.53,12.95,40.67
PB001,6/7/2019,35.52,16.51,9.41,20.08,0.7,22.39,38.58
PB001,6/8/2019,39.76,14.99,9.65,21.39,0.86,19.92,28.88
PB001,6/9/2019,39.17,16.07,10.66,19.45,1.09,20.21,25.17
PB001,6/10/2019,34.67,17.29,10.5,20.93,0.73,21.96,31.75
PB001,6/11/2019,50.27,53.67,22.83,64.27,0.69,22.77,24.11
PB001,6/12/2019,52.25,24.07,13.75,30.02,0.62,9.37,30.66
PB001,6/13/2019,40.12,15.33,11.14,18.0,0.55,15.21,30.7
PB001,6/14/2019,41.37,12.73,10.38,13.38,0.61,35.25,32.36
PB001,6/15/2019,71.78,16.8,11.13,22.12,1.17,33.19,19.86
PB001,6/16/2019,44.71,13.34,10.76,16.12,0.79,9.81,26.84
PB001,6/17/2019,62.47,16.54,11.16,20.55,0.78,9.02,22.76
PB001,6/18/2019,52.47,16.64,9.73,16.56,0.56,5.29,23.74
PB001,6/19/2019,55.22,11.61,8.66,16.39,0.76,18.32,24.29
PB001,6/20/2019,31.45,12.1,8.29,16.71,0.84,6.59,19.06
PB001,6/21/2019,22.63,21.12,11.89,22.7,1.01,13.58,23.74
PB001,6/22/2019,30.66,31.34,16.42,33.89,0.77,13.33,25.78
PB001,6/23/2019,30.83,14.72,8.14,19.02,0.75,12.05,18.98
PB001,6/24/2019,20.91,13.98,8.09,17.35,0.77,9.28,9.78
PB001,6/25/2019,16.57,13.54,7.71,19.39,0.59,6.39,15.03
PB001,6/26/2019,24.92,13.23,8.78,19.14,0.42,5.53,22.65
PB001,6/27/2019,22.93,18.58,10.12,20.53,0.29,11.97,32.73
PB001,6/28/2019,39.66,12.71,10.55,20.67,0.72,12.92,25.16
PB001,6/29/2019,39.39,12.05,10.47,21.7,0.43,9.23,23.02
PB001,6/30/2019,34.2,11.64,10.6,20.98,0.37,10.98,31.58
PB001,7/1/2019,38.51,11.8,10.58,21.27,0.49,12.69,25.22
PB001,7/2/2019,35.45,11.67,10.73,21.03,0.46,7.28,28.92
PB001,7/3/2019,39.52,11.6,10.62,17.19,0.38,6.6,17.15
PB001,7/4/2019,39.29,11.42,10.8,16.89,0.38,6.95,15.28
PB001,7/5/2019,15.97,11.65,10.65,17.36,0.47,5.66,14.08
PB001,7/6/2019,33.24,12.19,10.16,19.89,0.37,6.76,15.75
PB001,7/7/2019,23.68,14.59,8.8,18.37,0.59,2.13,17.59
PB001,7/8/2019,38.8,13.85,9.07,15.9,0.47,5.1,25.15
PB001,7/9/2019,25.52,12.78,9.21,10.32,0.45,1.71,36.79
PB001,7/10/2019,52.38,22.33,16.7,25.97,0.34,7.4,23.79
PB001,7/11/2019,60.87,49.82,27.4,42.48,0.24,7.78,23.29
PB001,7/12/2019,48.44,41.18,25.05,47.83,0.48,4.99,21.32
PB001,7/13/2019,50.87,25.26,15.78,23.76,0.3,5.78,28.65
PB001,7/14/2019,24.63,40.95,26.07,35.88,0.2,4.37,26.3
PB001,7/15/2019,41.52,35.12,18.92,32.67,0.32,5.2,22.48
PB001,7/16/2019,32.36,17.81,10.18,25.52,0.3,7.66,16.87
PB001,7/17/2019,24.46,16.32,10.4,25.54,0.29,8.03,19.29
PB001,7/18/2019,31.59,31.8,20.49,41.64,0.39,5.37,18.33
PB001,7/19/2019,29.65,17.25,14.02,26.67,0.4,4.57,20.27
PB001,7/20/2019,36.65,13.68,11.3,21.67,0.53,8.0,18.76
PB001,7/21/2019,34.1,11.67,10.68,20.93,0.47,17.74,22.13
PB001,7/22/2019,43.15,14.02,10.4,17.86,0.31,11.1,16.24
PB001,7/23/2019,48.85,7.77,9.49,17.26,0.17,12.12,22.14
PB001,7/24/2019,43.72,7.82,9.53,17.1,0.38,15.18,27.31
PB001,7/25/2019,28.22,8.29,9.31,16.63,0.27,12.54,21.49
PB001,7/26/2019,24.73,9.45,9.94,18.63,0.5,11.8,14.03
PB001,7/27/2019,27.5,9.94,10.97,18.41,0.43,15.86,16.11
PB001,7/28/2019,26.73,13.19,13.84,21.83,0.63,16.16,7.2
PB001,7/29/2019,29.12,12.49,14.06,20.12,0.26,14.42,9.09
PB001,7/30/2019,25.95,16.38,14.3,23.36,0.08,11.39,13.14
PB001,7/31/2019,17.41,9.36,9.96,17.13,0.35,12.07,14.03
PB001,8/1/2019,23.92,8.83,10.22,17.6,0.51,21.06,11.71
PB001,8/2/2019,16.58,9.06,9.41,17.4,0.1,9.62,18.66
PB001,8/3/2019,24.34,9.15,9.82,17.87,0.54,5.44,16.52
PB001,8/4/2019,41.6,7.75,9.07,16.81,0.54,5.36,13.28
PB001,8/5/2019,31.11,8.11,9.13,15.87,0.24,4.81,10.51
PB001,8/6/2019,33.02,8.78,9.18,17.56,0.28,5.25,16.48
PB001,8/7/2019,27.95,7.85,8.96,16.73,0.5,5.53,17.22
PB001,8/8/2019,27.18,8.85,8.96,16.41,0.48,2.96,14.03
PB001,8/9/2019,21.42,8.6,9.28,17.6,0.15,5.62,12.0
PB001,8/10/2019,21.94,8.25,9.3,17.08,0.51,7.89,13.87
PB001,8/11/2019,27.52,8.47,9.0,16.78,0.49,4.6,14.89
PB001,8/12/2019,32.26,7.63,9.02,16.62,0.27,7.12,12.27
PB001,8/13/2019,20.54,9.32,8.87,18.19,0.28,6.38,14.61
PB001,8/14/2019,23.62,12.23,9.02,21.25,0.76,5.33,10.8
PB001,8/15/2019,23.28,13.5,9.19,22.46,0.62,5.42,10.12
PB001,8/16/2019,22.43,13.5,9.19,22.22,0.57,5.57,10.14
PB001,8/17/2019,19.43,13.5,9.19,22.69,0.42,6.13,14.29
PB001,8/18/2019,11.69,13.5,9.19,22.69,0.56,9.05,16.87
PB001,8/19/2019,16.58,13.46,9.16,21.71,0.29,6.64,18.05
PB001,8/20/2019,25.06,13.5,9.19,22.69,0.53,6.39,24.63
PB001,8/21/2019,42.78,13.3,9.07,22.38,0.29,6.24,25.9
PB001,8/22/2019,34.69,12.91,8.91,21.82,0.22,6.12,22.01
PB001,8/23/2019,34.9,13.1,8.83,21.94,0.24,9.0,28.31
PB001,8/24/2019,42.01,13.17,8.87,22.01,0.28,5.79,24.41
PB001,8/26/2019,36.18,14.23,10.58,21.59,0.45,9.77,15.82
PB001,8/27/2019,36.3,14.22,9.14,22.63,0.55,6.49,18.33
PB001,8/28/2019,44.57,13.1,8.95,21.55,0.18,8.7,19.26
PB001,8/29/2019,35.47,14.53,9.47,22.6,0.3,5.48,20.87
PB001,8/30/2019,37.27,22.98,11.54,31.46,0.47,6.96,18.45
PB001,8/31/2019,42.27,21.96,19.49,37.54,0.61,6.46,19.43
PB001,9/1/2019,41.31,13.2,8.82,21.98,0.38,5.8,17.12
PB001,9/2/2019,29.85,13.17,8.92,22.06,0.57,9.33,15.45
PB001,9/3/2019,41.67,13.23,8.81,21.81,1.49,21.08,29.75
PB001,9/4/2019,43.4,13.25,8.81,22.06,0.82,5.98,34.02
PB001,9/5/2019,20.82,13.25,8.81,22.06,0.68,5.7,21.35
PB001,9/6/2019,32.17,13.24,8.81,21.81,0.94,6.19,13.45
PB001,9/7/2019,32.83,13.26,8.77,22.03,1.0,6.3,13.84
PB001,9/8/2019,28.54,16.3,12.06,25.35,0.84,5.78,14.57
PB001,9/9/2019,38.61,22.78,16.01,32.96,1.17,7.33,17.04
PB001,9/10/2019,39.22,14.89,11.7,24.65,0.94,9.5,14.2
PB001,9/11/2019,41.36,13.16,11.2,23.58,0.3,9.68,15.6
PB001,9/12/2019,40.96,13.75,10.7,23.86,0.86,9.26,19.2
PB001,9/13/2019,35.44,13.54,10.91,23.88,1.13,12.01,29.03
PB001,9/14/2019,45.56,17.74,14.37,30.73,1.52,16.32,19.24
PB001,9/15/2019,42.86,16.53,10.58,23.69,0.67,7.64,22.4
PB001,9/16/2019,33.95,18.8,17.21,28.34,0.47,12.85,24.2
PB001,9/17/2019,37.32,15.01,11.66,25.01,0.09,15.59,28.21
PB001,9/18/2019,43.51,13.95,10.94,24.26,0.35,12.01,26.59
PB001,9/19/2019,31.24,14.64,11.3,24.58,1.37,15.55,23.48
PB001,9/20/2019,27.76,14.0,11.15,24.29,1.29,20.75,24.46
PB001,9/21/2019,33.91,13.95,11.05,23.54,1.42,43.86,21.75
PB001,9/22/2019,46.92,13.6,10.93,23.48,0.69,41.56,36.57
PB001,9/23/2019,29.63,13.39,10.91,23.32,0.51,6.26,32.18
PB001,9/24/2019,29.2,13.75,10.56,23.89,0.6,10.52,27.3
PB001,9/25/2019,60.23,13.29,10.91,23.27,1.17,20.53,25.56
PB001,9/26/2019,78.08,13.34,10.88,23.3,0.96,10.46,13.97
PB001,9/27/2019,35.0,13.04,10.44,23.08,0.81,13.46,11.17
PB001,9/28/2019,21.75,13.42,10.49,23.87,0.68,8.25,11.7
PB001,9/29/2019,12.58,12.94,10.51,23.2,0.57,9.96,14.39
PB001,9/30/2019,16.26,13.12,10.54,23.63,0.56,16.98,11.52
PB001,10/1/2019,18.15,13.16,10.58,23.71,0.62,21.48,15.92
PB001,10/2/2019,27.76,13.38,10.66,23.26,0.82,49.41,18.07
PB001,10/3/2019,28.07,12.93,10.32,22.75,0.58,10.21,21.01
PB001,10/4/2019,24.0,13.19,10.56,23.62,0.09,6.6,15.08
PB001,10/5/2019,30.18,12.51,10.3,22.68,0.21,4.8,27.04
PB001,10/6/2019,66.88,11.96,12.09,20.86,0.32,4.7,39.06
PB001,10/7/2019,34.53,10.57,11.41,20.97,0.23,3.05,36.75
PB001,10/8/2019,48.2,12.29,11.35,21.7,0.28,1.51,35.6
PB001,10/9/2019,47.82,27.37,12.56,25.77,0.33,4.19,32.11
PB001,10/10/2019,36.76,10.5,11.64,20.98,0.31,1.64,42.89
PB001,10/18/2019,38.85,11.12,11.53,20.3,0.39,11.45,18.75
PB001,10/19/2019,22.66,11.13,11.53,21.65,0.63,9.21,20.6
PB001,10/20/2019,42.86,11.16,11.51,21.67,0.52,7.06,24.61
PB001,10/21/2019,62.48,11.15,11.51,21.67,0.54,7.47,27.11
PB001,10/22/2019,80.27,11.27,14.51,24.08,0.54,12.37,22.51
PB001,10/23/2019,96.33,11.63,18.14,28.97,0.46,13.85,16.81
PB001,10/24/2019,84.31,11.04,11.56,21.66,0.36,13.78,22.45
PB001,10/25/2019,90.71,12.5,13.12,23.71,0.87,15.28,19.52
PB001,10/26/2019,107.98,11.28,8.57,19.43,0.56,15.87,19.54
PB001,10/27/2019,116.05,13.78,9.11,22.22,0.79,17.71,19.78
PB001,10/28/2019,249.1,43.34,19.85,55.39,0.31,34.17,17.9
PB001,10/29/2019,111.47,29.45,10.03,39.44,0.46,11.65,18.13
PB001,10/30/2019,127.13,17.07,9.78,21.98,0.57,13.88,21.7
PB001,10/31/2019,139.65,17.01,10.01,26.75,0.31,10.92,16.02
PB001,11/1/2019,154.49,17.73,9.94,27.64,0.37,19.27,15.38
PB001,11/2/2019,110.95,17.66,9.91,27.24,0.52,10.06,11.35
PB001,11/3/2019,155.83,17.13,10.98,27.05,0.34,9.75,14.51
PB001,11/4/2019,104.21,18.27,10.64,24.48,0.71,12.97,12.72
PB001,11/5/2019,97.09,41.45,32.85,51.49,0.53,10.5,16.23
PB001,11/6/2019,137.13,16.97,9.95,26.71,0.48,10.68,18.85
PB001,11/7/2019,34.94,17.16,9.95,26.82,0.55,8.74,15.72
PB001,11/8/2019,24.18,17.21,10.04,27.25,0.8,10.71,16.33
PB001,11/9/2019,42.84,17.28,10.04,27.28,0.78,9.2,12.92
PB001,11/10/2019,84.92,17.28,10.24,27.46,0.41,10.17,22.42
PB001,11/11/2019,84.63,17.16,10.25,27.34,0.8,11.04,27.87
PB001,11/12/2019,168.71,17.19,10.31,27.43,0.78,12.55,19.71
PB001,11/13/2019,189.44,17.22,10.0,27.22,0.48,16.3,15.22
PB001,11/14/2019,148.61,17.22,10.09,27.31,0.56,20.51,10.01
PB001,11/15/2019,103.87,17.23,10.0,27.24,0.65,29.92,9.71
PB001,11/16/2019,86.49,17.17,9.91,27.08,0.36,13.01,11.08
PB001,11/17/2019,42.18,17.22,10.01,27.23,0.66,7.93,16.02
PB001,11/18/2019,101.44,17.24,10.01,26.96,0.65,11.37,20.02
PB001,11/19/2019,147.55,17.23,10.0,27.23,0.56,11.86,12.65
